,0,1,2,3,4,5,6
448,87.68,93.38,0.58,1.01,8725.37,7700.91,97.15
449,88.5,97.04,-0.6,0.48,9421.03,7843.36,90.83
450,88.53,91.91,1.57,2.45,8451.35,7848.0,94.69
451,89.16,91.97,-0.34,-0.23,8460.92,,
452,89.75,88.95,0.98,2.42,7916.22,8063.79,91.66
453,87.6,89.23,0.84,1.37,7966.33,7680.71,90.02
454,87.4,91.66,1.66,0.54,8404.09,7651.24,92.83
455,88.1,95.07,2.53,2.46,9042.84,7773.11,92.91
456,89.42,90.67,-0.65,1.88,8228.24,8006.3,94.62
457,87.4,87.55,1.49,2.11,7666.68,7652.47,91.24
458,88.71,92.62,0.55,0.33,8584.91,7879.62,96.04
459,87.56,89.83,-0.64,1.66,8075.39,7676.14,91.86
460,88.61,93.75,-0.09,0.06,8795.05,7862.09,93.08
461,88.32,87.42,0.62,-1.17,7643.67,,
462,87.34,91.75,2.41,0.68,8420.99,7637.69,90.42
463,88.08,92.73,0.61,1.64,8605.24,7770.44,91.35
464,87.47,89.78,0.14,0.29,8066.52,7659.22,90.97
465,89.15,93.44,0.15,-1.65,8735.39,,
466,88.19,93.66,-0.38,1.68,8778.62,7785.98,89.72
467,87.7,88.32,0.18,0.81,7808.68,7700.39,91.01
468,87.26,92.89,1.6,1.49,8633.12,7623.14,92.97
469,88.68,91.69,-0.8,1.53,8409.08,7873.83,92.93
470,87.53,88.39,-0.4,0.71,7817.37,7671.13,92.14
471,89.65,92.64,-0.51,-0.24,8590.5,,
472,89.21,84.98,0.82,2.2,7227.32,7968.64,94.18
473,90.04,95.14,-1.79,1.79,9055.63,8122.5,94.45
474,88.03,92.27,0.86,3.43,8518.01,7756.41,90.15
475,87.85,89.06,0.49,1.48,7939.21,7730.24,92.36
476,88.28,91.16,0.33,2.06,8316.28,7802.18,90.68
477,88.65,92.87,0.79,3.59,8626.68,7870.06,92.48
478,88.85,97.23,0.4,-1.28,9453.42,,
479,89.18,88.74,-0.5,2.77,7880.04,7963.4,94.53
480,87.09,92.93,1.73,0.06,8640.84,7597.06,89.42
481,88.23,94.01,-0.43,-0.34,8840.9,,
482,88.75,90.45,-1.02,-0.08,8187.93,,
483,86.34,92.6,0.72,-0.14,8580.44,,
484,86.92,89.93,-0.35,1.0,8093.24,7563.26,90.09
485,88.39,93.1,1.89,1.29,8670.76,7822.69,95.07
486,87.28,87.86,3.38,1.95,7725.58,7633.38,90.96
487,86.39,92.28,0.13,-0.48,8516.91,,
488,86.6,78.98,0.58,1.09,6242.91,7506.69,88.03
489,89.06,88.82,0.67,2.01,7894.6,7938.53,91.38
490,86.63,86.29,-0.42,-0.45,7450.34,,
491,86.75,82.55,-1.17,3.55,6819.51,7539.2,90.28
492,88.5,85.84,2.38,0.57,7376.77,7842.72,93.71
493,87.78,97.38,0.01,-1.24,9483.42,,
494,86.88,88.32,0.16,0.14,7805.82,7554.4,89.88
495,87.92,93.86,0.45,1.35,8815.68,7739.4,93.81
496,88.92,87.51,2.73,2.29,7664.87,7923.03,93.55
497,86.94,90.52,1.2,0.59,8198.75,7567.56,95.82
498,88.9,90.46,0.48,0.71,8187.88,7913.83,93.68
499,86.48,91.67,0.54,1.31,8407.68,7486.04,90.21
500,89.03,84.33,0.31,1.4,7115.86,7938.94,95.26
501,86.32,92.51,-1.2,2.29,8561.11,7461.55,93.6
502,89.6,93.93,1.52,1.15,8826.56,8038.71,92.89
503,87.8,92.37,1.5,0.31,8538.65,7721.96,93.51
504,87.62,90.08,1.51,1.97,8120.54,7689.26,88.8
505,85.8,82.4,-0.04,0.88,6794.73,7370.69,88.67
506,89.31,91.35,-0.71,-0.14,8347.98,,
507,87.13,90.0,1.06,0.75,8106.59,7601.1,90.66
508,89.11,90.31,0.02,-0.01,8158.85,,
509,87.8,85.69,0.43,-1.78,7348.32,,
510,87.6,93.75,0.99,1.27,8791.32,7686.33,89.54
511,87.04,90.95,-0.78,1.12,8279.23,7586.72,91.87
512,90.3,88.86,-1.37,-0.56,7900.0,,
513,87.12,88.79,-0.86,0.24,7887.07,7599.84,91.36
514,88.4,88.85,1.13,0.23,7900.26,7822.04,91.89
515,88.33,91.51,-1.17,-0.45,8376.02,,
516,87.2,94.94,0.14,1.03,9016.52,7609.88,94.17
517,88.08,94.79,0.89,-0.16,8990.39,,
518,87.13,91.04,-0.31,-0.81,8292.82,,
519,88.48,95.43,-0.74,0.42,9111.12,7837.34,96.28
520,87.53,102.84,1.29,0.24,10581.9,7669.75,89.96
521,87.39,87.72,0.75,1.35,7697.79,7648.0,91.64
522,88.56,92.47,0.69,1.79,8554.44,7851.61,91.21
523,88.38,86.25,0.52,-0.25,7444.46,,
524,88.83,86.04,-0.47,1.44,7411.75,7901.76,91.83
525,88.03,96.57,0.37,2.68,9326.42,7761.43,93.2
526,89.03,85.96,0.89,0.77,7395.52,7932.3,94.3
527,88.5,85.1,0.74,-0.89,7245.68,,
528,88.35,83.16,-0.71,0.4,6918.51,7815.99,92.89
529,88.5,96.05,-0.89,0.36,9230.85,7842.3,91.02
530,89.2,92.38,1.36,4.07,8535.52,7971.18,91.26
531,89.95,88.84,-0.21,1.9,7899.22,8100.67,94.06
532,88.95,89.89,-0.2,3.36,8084.21,7921.84,91.49
533,87.24,91.41,1.77,2.34,8362.64,7621.0,91.19
534,87.49,83.91,0.9,0.96,7044.56,7664.73,95.2
535,85.94,97.82,0.08,0.29,9573.57,7394.61,92.04
536,88.49,92.54,-0.43,-1.05,8566.68,,
537,87.98,88.54,0.0,1.0,7843.49,7748.7,93.24
538,87.38,91.54,0.32,0.83,8383.94,7644.24,91.54
539,86.03,95.35,-0.32,0.9,9095.23,7409.63,92.04
540,86.81,91.93,-0.59,-0.31,8454.94,,
541,86.31,95.68,-0.65,-0.09,9161.83,,
542,88.68,91.6,-0.24,-1.4,8394.68,,
543,89.41,96.5,1.41,3.76,9315.44,8004.21,93.81
544,87.36,91.22,-0.45,0.62,8328.06,7639.18,90.86
545,87.5,93.41,-0.14,1.69,8733.64,7666.57,93.93
546,88.78,94.55,0.0,0.78,8946.0,7886.3,97.43
547,86.86,91.19,-0.29,-1.24,8320.47,,
548,87.38,83.29,0.45,0.95,6943.36,7645.06,92.18
549,89.59,88.78,-0.47,0.15,7888.11,8028.47,95.41
550,87.48,91.79,1.3,1.39,8431.53,7668.32,91.45
551,87.4,89.33,1.4,2.04,7986.78,7647.6,93.0
552,87.69,82.24,1.44,1.78,6767.69,7700.71,91.18
553,87.08,91.16,1.2,2.84,8312.7,7589.65,89.58
554,88.91,92.13,0.74,0.48,8493.65,7912.28,94.63
555,88.58,95.41,2.37,0.93,9109.64,7857.69,93.59
556,86.61,87.97,-1.41,2.06,7743.49,7510.87,88.41
557,86.88,85.64,1.0,1.65,7342.29,7560.13,92.23
558,89.91,94.25,-1.24,2.55,8887.77,8094.48,96.21
559,86.93,102.49,0.54,2.08,10511.04,7566.33,94.14
560,87.63,96.06,-0.22,0.44,9229.99,7685.43,90.36
561,88.09,85.77,1.97,2.94,7361.29,7771.18,91.77
562,88.86,90.45,-0.08,0.77,8184.53,7908.58,91.58
563,87.29,84.81,1.35,0.29,7197.79,7627.12,92.65
564,87.38,84.88,-1.45,1.22,7206.32,7645.59,93.24
565,88.43,94.33,0.71,1.56,8905.99,7831.04,91.36
566,88.99,89.74,0.96,2.31,8059.96,7928.76,90.75
567,88.11,86.39,1.86,2.11,7467.04,7773.85,91.33
568,86.97,84.85,1.02,1.46,7204.17,7576.36,90.62
569,86.9,91.0,0.57,-0.09,8283.09,,
570,87.55,94.26,0.71,2.34,8890.77,7675.4,94.31
571,87.17,84.95,-0.46,-0.31,7221.37,,
572,88.32,88.29,2.45,2.43,7800.08,7814.25,92.23
573,87.74,92.86,0.81,-0.29,8627.47,,
574,88.87,87.14,0.98,0.88,7598.87,7912.65,93.26
575,88.72,92.33,2.18,1.58,8531.19,7884.33,94.79
576,87.56,95.33,0.54,-1.08,9090.43,,
577,87.92,88.34,1.24,1.32,7809.14,7742.4,92.69
578,87.02,88.5,-0.1,0.07,7835.11,7580.58,91.76
579,88.93,84.23,0.41,1.4,7098.08,7916.69,92.98
580,86.75,93.94,-0.26,0.86,8828.18,7533.66,92.7
581,87.16,89.91,-0.07,1.36,8091.04,7605.21,93.37
582,87.19,92.45,0.52,2.01,8548.78,7611.17,90.32
583,87.69,100.08,1.1,-0.43,10018.22,,
584,87.02,92.99,-1.33,1.96,8650.48,7585.03,90.32
585,88.66,90.82,0.17,-1.46,8250.61,,
586,87.33,97.04,-0.89,0.11,9422.13,7633.57,90.78
587,88.58,90.96,1.07,0.74,8278.01,7857.0,93.89
588,88.36,92.54,-0.98,0.54,8570.46,7817.16,95.2
589,88.3,88.2,1.63,1.07,7781.78,7810.25,90.98
590,86.77,94.81,0.76,1.62,8997.81,7539.03,92.28
591,87.83,90.17,1.02,-0.06,8137.75,,
592,87.69,92.68,1.16,1.73,8592.25,7699.5,91.37
593,87.04,91.52,0.74,-0.69,8377.55,,
594,86.78,86.21,1.84,-1.03,7433.57,,
595,88.93,94.82,-0.02,-0.18,8991.13,,
596,87.28,88.54,0.32,0.98,7842.97,7626.5,93.11
597,87.67,93.13,-0.1,0.82,8677.79,7693.67,92.69
598,88.58,94.82,0.27,2.29,8995.63,7857.49,93.71
599,86.62,91.84,1.59,2.07,8441.02,7518.34,88.57
600,87.24,84.18,1.17,-0.45,7087.54,,
601,88.74,90.15,0.59,-0.09,8132.57,,
602,88.01,93.19,-1.51,0.45,8691.89,7755.2,88.0
603,86.39,90.09,-2.66,2.35,8122.24,7474.48,91.76
604,87.78,92.47,1.8,1.37,8557.8,7714.09,91.43
605,89.93,91.42,-0.75,0.73,8360.62,8098.7,94.67
606,88.08,95.33,1.22,2.38,9091.13,7770.81,90.02
607,89.79,87.47,-0.43,1.74,7657.76,8074.23,96.15
608,88.27,87.65,0.92,-0.89,7687.71,,
609,87.71,90.37,2.81,-0.04,8169.14,,
610,88.37,94.21,2.37,0.74,8880.86,7819.11,91.95
611,90.06,92.27,-1.37,0.51,8522.49,8117.64,91.92
612,87.11,91.2,0.12,-0.07,8319.01,,
613,90.39,91.51,-0.3,1.52,8378.81,8181.19,94.2
614,88.75,91.13,0.72,0.08,8311.84,7884.74,91.89
615,87.73,89.93,2.35,1.78,8091.96,7704.91,92.2
616,87.06,91.37,1.08,2.69,8355.0,7590.35,93.39
617,88.56,94.95,0.31,-0.36,9017.51,,
618,89.24,88.05,0.72,2.13,7759.48,7970.98,97.73
619,87.61,87.51,-1.08,1.32,7663.23,7685.29,92.64
620,87.38,89.69,0.59,0.66,8047.52,7645.19,95.64
621,86.66,96.86,0.86,-1.25,9384.31,,
622,87.96,95.68,-0.63,1.08,9157.87,7743.4,92.13
623,89.01,86.77,-0.1,0.02,7534.52,7927.91,92.31
624,87.74,81.81,0.13,-0.04,6700.62,,
625,88.16,92.7,1.09,2.56,8598.56,7782.93,87.29
626,87.53,88.36,1.2,0.44,7813.01,7669.85,90.88
627,87.01,83.2,0.9,0.54,6927.06,7582.31,88.17
628,89.21,88.65,0.17,0.05,7860.94,7964.3,88.74
629,88.13,95.1,0.03,1.32,9046.56,7772.98,92.55
630,87.64,87.69,1.84,0.9,7693.67,7688.72,89.28
631,87.72,82.41,0.43,0.92,6797.27,7704.77,90.17
632,88.68,88.18,-0.37,2.14,7779.78,7873.79,90.58
633,87.07,88.74,0.83,0.28,7880.17,7591.95,95.0
634,87.77,89.65,1.21,-0.15,8041.88,,
635,89.59,94.6,-0.4,1.89,8953.2,8038.39,96.19
636,87.12,87.37,2.33,1.76,7642.0,7599.02,92.98
637,87.14,92.95,1.24,2.74,8645.52,7603.3,90.76
638,86.5,94.12,0.25,2.11,8863.7,7491.96,91.72
639,86.82,94.64,3.41,2.27,8960.12,7548.9,90.94
640,87.51,91.61,1.97,0.66,8396.09,7668.28,94.06
641,87.07,92.26,0.7,0.9,8516.2,7593.5,90.87
642,88.38,84.88,0.23,0.45,7209.75,7820.11,93.68
643,87.87,90.0,1.25,4.37,8104.45,7733.24,92.67
644,88.19,84.37,0.1,0.66,7125.59,7786.14,92.41
645,86.25,90.46,0.41,1.46,8184.3,7451.06,89.28
646,88.31,82.06,0.26,0.55,6738.94,7810.47,91.81
647,86.66,87.43,-0.07,-0.56,7646.99,,
648,88.08,85.65,-0.14,1.06,7341.65,7764.92,92.31
649,89.11,90.41,1.0,0.89,8183.22,7949.77,95.08
650,87.84,95.95,0.94,0.74,9210.38,7726.41,91.38
651,86.56,93.31,1.08,-0.06,8708.46,,
652,87.22,89.78,0.26,1.64,8064.75,7620.74,91.77
653,88.1,87.2,1.36,1.25,7608.29,7770.84,94.51
654,87.97,88.45,0.31,-0.04,7827.31,,
655,86.88,81.54,0.29,0.34,6653.67,7557.95,93.83
656,87.2,86.54,0.5,2.59,7494.93,7612.64,91.5
657,87.22,84.39,1.83,0.51,7128.34,7618.96,92.37
658,88.9,92.69,0.08,1.21,8598.45,7911.42,90.8
659,87.37,91.18,2.3,3.11,8316.98,7648.44,93.15
660,88.97,94.49,-0.44,0.68,8936.55,7923.37,94.3
661,88.63,91.58,1.55,1.53,8389.58,7866.93,94.7
662,86.41,85.49,0.43,0.41,7312.04,7475.67,91.9
663,87.31,92.83,2.02,1.93,8625.54,7631.87,93.39
664,88.27,85.7,2.21,1.8,7350.88,7802.31,93.2
665,87.49,83.38,0.41,0.82,6953.61,7662.63,88.02
666,88.95,87.63,0.62,0.77,7683.46,7927.19,95.19
667,87.58,82.06,0.48,-0.86,6737.03,,
668,88.66,91.76,0.64,0.83,8424.58,7869.95,93.92
669,88.8,93.69,-0.07,0.77,8783.06,7892.47,95.02
670,89.34,85.37,0.14,-0.08,7293.77,,
671,88.32,89.82,0.71,1.06,8073.29,7811.14,92.57
672,87.65,93.45,1.13,1.02,8735.07,7691.03,92.67
673,87.37,88.37,-0.82,0.83,7818.62,7645.02,90.43
674,88.49,87.64,-0.01,-0.77,7683.72,,
675,87.23,97.08,0.89,1.74,9429.94,7622.51,93.26
676,88.18,86.56,2.44,2.72,7496.54,7788.67,94.95
677,88.73,91.98,-0.38,1.7,8469.67,7882.74,98.52
678,87.74,95.02,1.53,0.68,9034.74,7708.79,92.77
679,88.1,87.62,0.33,0.38,7685.67,7773.91,93.8
680,88.07,95.09,1.41,1.15,9048.66,7764.07,91.55
681,87.37,86.2,2.27,0.82,7434.25,7639.4,93.75
682,87.7,91.92,1.14,1.88,8453.48,7701.49,90.19
683,85.69,95.81,-1.67,0.19,9181.66,7349.37,90.46
684,88.98,87.3,-0.47,-0.51,7626.9,,
685,85.63,85.62,-1.41,3.38,7333.59,7341.81,90.18
686,88.47,87.57,-0.16,0.2,7671.99,7835.84,95.38
687,88.29,90.81,1.59,2.24,8252.65,7806.32,92.07
688,86.53,91.06,0.33,2.31,8299.11,7500.12,93.83
689,87.01,93.41,0.96,0.76,8727.21,7579.85,94.33
690,89.65,92.13,-0.43,0.15,8492.13,8045.82,93.11
691,88.64,91.69,1.72,0.57,8413.38,7865.06,93.85
692,88.16,86.05,0.22,0.32,7409.47,7782.11,90.98
693,88.52,94.26,1.35,0.43,8887.23,7843.18,93.17
694,88.99,92.98,1.27,-0.99,8650.06,,
695,87.22,92.53,0.61,-0.8,8565.68,,
696,87.45,91.87,-0.4,1.13,8445.85,7658.61,95.3
697,88.31,92.61,3.34,2.72,8579.5,7811.13,89.23
698,88.83,95.58,1.27,1.77,9143.53,7901.25,93.87
699,89.8,87.12,-1.28,0.64,7596.53,8076.19,93.19
700,87.31,94.94,-1.25,0.29,9018.58,7630.28,94.13
701,89.26,86.8,0.34,1.34,7542.09,7979.11,93.69
702,89.35,85.29,1.09,2.27,7280.57,7995.08,94.81
703,87.52,92.74,1.75,1.57,8608.34,7670.34,92.28
704,87.83,94.17,1.39,0.71,8872.99,7722.61,94.39
705,87.66,85.25,1.22,1.65,7274.67,7695.0,92.46
706,88.94,95.79,-0.82,2.32,9177.71,7921.25,93.77
707,87.2,85.81,3.16,2.41,7369.74,7615.32,91.02
708,86.11,81.77,0.02,1.57,6691.45,7421.91,90.52
709,91.38,92.15,-0.54,1.25,8496.18,8361.79,94.4
710,88.69,92.77,1.95,1.61,8611.55,7877.11,94.82
711,89.01,92.44,0.11,0.56,8550.32,7934.75,94.45
712,88.76,100.88,0.47,1.31,10180.9,7890.83,95.79
713,87.26,92.85,-1.83,1.06,8626.05,7627.71,94.92
714,88.8,84.3,1.44,1.14,7112.79,7894.09,94.18
715,89.43,88.66,0.62,-0.2,7865.87,,
716,90.1,87.9,0.66,1.65,7731.09,8129.1,93.14
717,87.73,89.17,0.56,1.93,7954.63,7709.05,93.66
718,84.79,98.15,0.56,0.9,9637.57,7196.66,90.37
719,88.09,93.3,1.92,-0.34,8705.43,,
720,89.8,89.91,-0.52,1.62,8085.39,8078.47,93.74
721,87.41,89.53,2.37,1.88,8023.27,7652.88,94.55
722,87.63,90.01,1.66,2.62,8105.2,7690.66,92.82
723,87.41,84.69,0.02,-1.22,7174.28,,
724,89.65,85.71,-1.12,-0.3,7352.22,,
725,89.25,97.91,-0.56,-0.61,9590.11,,
726,87.32,91.73,1.61,1.64,8420.39,7633.68,91.03
727,87.78,96.53,1.82,1.11,9325.12,7717.74,94.21
728,88.83,91.74,-0.6,1.1,8423.26,7900.07,91.65
729,87.96,94.13,0.64,-0.2,8862.46,,
730,88.77,90.23,-1.36,0.7,8147.08,7889.18,91.62
731,88.58,93.82,1.7,-0.37,8806.16,,
732,88.23,96.69,2.53,0.71,9352.95,7793.89,92.71
733,88.4,83.9,0.83,-0.69,7046.8,,
734,87.35,90.01,2.98,0.57,8106.34,7635.59,91.28
735,88.62,93.71,1.68,1.6,8789.96,7864.92,92.72
736,88.97,90.93,-0.75,1.07,8274.03,7925.53,95.62
737,87.32,83.92,1.28,1.82,7045.0,7632.59,92.17
738,89.85,94.1,-0.76,1.59,8860.29,8085.17,94.14
739,88.05,85.15,0.07,1.15,7256.71,7760.47,93.77
740,88.34,83.25,0.76,-0.11,6936.19,,
741,88.27,85.43,1.65,0.15,7302.17,7798.56,96.13
742,87.85,94.94,1.33,2.36,9019.05,7728.19,92.43
743,87.48,90.81,1.32,0.33,8252.84,7664.2,93.39
744,86.66,92.85,0.48,1.74,8626.1,7522.41,91.32
745,89.67,91.67,1.3,1.68,8407.67,8049.87,95.53
746,88.66,92.49,2.12,2.51,8563.75,7873.25,95.45
747,88.12,84.32,2.52,1.79,7111.56,7776.82,89.68
748,87.32,87.82,0.99,1.32,7718.28,7632.95,91.78
749,86.42,81.39,-2.24,1.19,6632.12,7480.63,89.11
750,87.65,94.15,2.11,-0.03,8868.52,,
751,87.32,87.61,0.92,-0.67,7679.89,,
752,87.35,90.28,2.26,1.97,8158.7,7637.61,88.87
753,89.11,90.12,0.03,1.32,8123.01,7947.9,92.75
754,88.76,85.05,0.44,0.06,7238.64,7885.23,93.89
755,86.91,93.84,0.03,0.95,8810.08,7563.22,90.16
756,87.69,90.36,1.78,2.34,8169.11,7704.05,96.8
757,88.16,86.52,3.2,2.05,7488.91,7784.36,94.6
758,87.31,90.03,-0.25,-0.41,8110.64,,
759,85.87,96.27,-0.32,-0.33,9270.99,,
760,88.83,82.29,0.1,0.87,6775.59,7898.68,90.81
761,88.24,87.47,2.62,1.0,7654.33,7797.25,94.61
762,87.9,90.73,-0.2,1.38,8234.99,7738.25,94.0
763,87.81,95.35,0.91,-0.34,9099.96,,
764,90.3,91.29,-0.11,0.78,8334.26,8160.63,94.69
765,87.11,97.81,0.73,1.26,9571.22,7594.33,90.18
766,87.34,94.92,0.84,-0.91,9014.78,,
767,86.72,93.09,1.34,0.72,8668.86,7532.93,88.53
768,87.42,86.5,1.16,0.46,7487.41,7652.3,92.95
769,87.66,97.22,1.46,2.06,9455.88,7695.94,94.82
770,86.74,91.95,1.12,2.35,8460.54,7534.99,92.18
771,88.11,85.2,1.3,0.67,7260.92,7773.64,92.62
772,88.35,85.27,2.14,2.14,7279.23,7818.1,93.97
773,88.0,92.52,0.56,0.99,8564.23,7755.11,93.23
774,88.89,83.34,3.02,2.77,6953.51,7914.48,94.7
775,87.69,90.88,0.91,-0.08,8261.65,,
776,86.91,91.58,-0.04,0.51,8390.52,7561.42,90.2
777,88.13,86.28,1.43,0.17,7450.71,7778.87,94.48
778,88.33,83.28,1.73,0.05,6941.44,7811.18,93.55
779,87.2,94.26,0.47,-0.54,8889.22,,
780,88.29,97.13,-0.52,1.39,9436.47,7804.97,96.99
781,87.79,89.53,0.57,-0.05,8019.52,,
782,86.84,95.41,0.33,-0.33,9108.71,,
783,88.52,94.11,-2.04,3.26,8859.89,7848.0,94.67
784,88.78,91.11,4.01,2.47,8306.97,7891.51,93.61
785,88.37,91.92,0.9,1.58,8455.09,7824.81,94.22
786,88.54,89.91,0.42,1.11,8089.77,7847.95,93.11
787,86.18,76.58,-1.22,-2.23,5866.09,,
788,87.24,94.84,1.8,0.55,8999.79,7620.46,90.6
789,88.7,101.33,1.42,0.51,10272.36,7878.24,92.34
790,87.44,94.21,0.46,1.04,8882.0,7660.12,91.61
791,87.44,82.91,1.1,0.84,6881.73,7656.92,93.49
792,88.52,98.15,0.26,-0.31,9637.21,,
793,89.4,83.37,0.46,-0.48,6952.97,,
794,86.75,93.3,0.27,-0.24,8707.73,,
795,88.48,90.61,0.65,1.15,8214.14,7839.07,94.74
796,88.27,89.11,0.49,0.32,7943.17,7803.71,93.66
797,87.7,88.54,1.83,1.02,7844.81,7706.15,89.96
798,89.74,86.61,0.83,-1.69,7506.39,,
799,87.93,95.69,1.67,2.85,9163.26,7743.53,91.28
800,86.93,92.47,1.06,-0.65,8553.37,,
801,87.86,88.79,-0.5,1.23,7889.95,7728.66,91.63
802,87.4,87.28,0.97,2.14,7620.2,7649.64,93.38
803,87.88,86.7,-0.27,0.41,7520.78,7732.41,93.94
804,88.17,83.45,1.5,1.77,6969.41,7781.17,91.18
805,88.54,88.99,1.77,2.91,7921.32,7848.12,92.44
806,88.66,94.25,0.14,-0.84,8886.9,,
807,87.46,94.54,1.12,0.07,8937.97,7655.41,91.86
808,87.1,93.24,1.81,0.9,8697.62,7593.47,88.29
809,88.88,89.47,-0.04,-0.35,8007.34,,
810,88.52,94.47,1.0,0.44,8925.51,7843.93,92.03
811,87.76,95.9,2.3,0.8,9200.91,7710.48,92.64
812,87.5,89.66,-1.54,3.38,8040.17,7671.51,88.28
813,87.7,91.53,1.08,0.87,8383.1,7698.66,94.46
814,87.98,90.6,0.42,0.99,8214.18,7745.44,90.54
815,88.81,91.73,0.51,-0.3,8418.59,,
816,86.31,88.2,-0.18,0.83,7785.47,7461.34,90.84
817,88.73,88.25,0.86,2.14,7791.22,7883.18,94.19
818,87.3,91.15,-1.52,0.41,8315.18,7630.49,90.37
819,86.24,87.5,0.17,0.76,7661.93,7446.7,87.97
820,87.93,93.86,0.84,2.28,8814.35,7743.93,95.77
821,87.35,93.87,0.48,0.33,8815.36,7638.74,95.66
822,87.13,85.65,-0.12,1.26,7340.02,7600.12,89.79
823,88.3,95.98,0.55,1.02,9216.8,7807.5,94.46
824,87.22,87.03,0.74,0.48,7578.11,7618.67,96.87
825,89.22,97.85,-0.36,0.34,9578.31,7971.05,91.02
826,88.08,92.56,1.49,1.62,8572.17,7769.79,89.85
827,86.2,88.93,1.97,1.19,7914.47,7438.32,90.84
828,86.77,93.26,0.23,1.1,8702.32,7537.2,93.87
829,88.65,85.92,-0.69,-0.57,7387.69,,
830,89.04,86.61,1.68,3.11,7504.44,7937.32,90.49
831,89.55,87.95,-1.03,-1.05,7735.26,,
832,87.47,88.71,0.99,-0.0,7869.79,,
833,88.56,95.44,1.18,0.69,9111.01,7850.7,94.38
834,86.89,92.13,1.17,2.05,8494.0,7557.75,88.21
835,87.09,89.51,1.4,0.08,8013.96,7593.45,88.23
836,89.7,86.44,-0.48,0.9,7473.3,8055.76,94.28
837,86.19,99.96,0.32,0.16,9994.15,7438.09,89.8
838,87.04,87.49,-0.94,-0.31,7658.61,,
839,88.35,96.89,-0.38,0.97,9389.3,7814.2,93.6
840,88.03,95.08,1.97,1.88,9047.77,7760.53,93.2
841,87.61,91.9,1.85,0.52,8449.72,7684.88,93.08
842,88.35,82.73,-1.48,0.94,6852.29,7816.87,92.48
843,86.23,96.63,-0.8,1.23,9343.48,7446.94,89.2
844,86.33,85.52,-1.62,-0.42,7320.34,,
845,87.29,92.52,1.72,0.56,8563.92,7626.96,91.5
846,88.52,88.23,0.98,-0.28,7786.56,,
847,88.41,88.07,-0.2,3.86,7763.59,7822.75,91.92
848,86.56,94.41,2.44,2.86,8916.61,7505.17,91.3
849,86.99,93.18,0.01,-1.32,8684.94,,
850,86.89,84.64,-1.51,0.26,7169.91,7558.91,90.6
851,87.32,89.86,-0.4,0.64,8080.08,7633.38,93.36
852,88.69,92.71,0.6,-0.21,8599.54,,
853,87.78,83.78,0.38,-0.39,7023.98,,
854,86.96,85.55,0.66,0.54,7321.56,7569.62,91.29
855,89.2,83.84,1.03,0.59,7035.24,7968.49,93.95
856,87.73,89.84,1.76,3.6,8077.04,7706.74,93.7
857,87.73,97.74,1.19,-0.44,9558.16,,
858,87.35,86.24,-0.83,-1.8,7440.85,,
859,89.2,93.26,-0.35,-0.23,8702.05,,
860,88.53,101.44,0.86,2.19,10296.3,7851.84,93.05
861,88.57,96.08,0.3,-0.82,9236.75,,
862,89.25,94.49,0.15,-0.38,8929.43,,
863,88.17,89.57,0.73,0.42,8027.52,7784.74,94.52
864,86.93,87.3,1.2,0.48,7624.68,7564.48,86.93
865,88.95,94.63,0.51,0.43,8958.1,7921.89,96.03
866,88.38,88.52,0.55,0.94,7841.62,7820.29,93.13
867,87.79,91.94,1.03,0.29,8454.98,7717.63,91.85
868,87.7,89.8,1.84,1.01,8069.94,7698.44,93.48
869,86.96,94.96,-0.14,-0.46,9019.83,,
870,87.45,101.77,1.6,1.59,10362.14,7656.59,94.65
871,87.89,87.7,0.51,0.54,7695.88,7735.51,89.81
872,87.73,99.98,0.68,1.51,10002.18,7707.93,92.14
873,88.27,93.54,1.12,3.59,8757.11,7804.14,90.38
874,87.55,89.93,0.89,2.16,8092.9,7679.11,93.76
875,87.51,89.41,-0.3,-1.04,7997.21,,
876,88.79,89.12,0.34,1.45,7946.07,7894.64,95.9
877,87.33,96.84,0.64,0.68,9384.12,7640.31,90.37
878,88.96,92.76,-0.16,0.26,8609.88,7923.77,91.95
879,87.85,89.39,1.92,1.37,7994.54,7728.59,90.72
880,86.43,91.95,-0.82,-0.16,8455.87,,
881,88.26,91.59,2.65,1.98,8389.53,7802.75,96.28
882,87.55,98.54,0.39,-1.23,9713.19,,
883,87.05,89.81,-0.04,0.07,8069.46,7579.93,90.44
884,88.36,94.45,0.29,1.74,8924.09,7821.5,93.13
885,88.74,87.55,0.86,1.87,7671.28,7887.91,92.86
886,89.3,91.16,-0.34,1.42,8319.57,7983.58,96.23
887,88.18,82.09,1.42,1.66,6745.5,7783.39,92.24
888,88.98,95.29,0.43,0.82,9085.13,7928.91,94.2
889,88.19,95.51,1.61,0.94,9125.5,7789.02,91.84
890,87.35,94.97,0.05,-1.11,9023.94,,
891,86.95,91.57,2.17,1.69,8392.88,7574.37,92.12
892,89.32,95.78,1.94,1.38,9177.4,7988.98,93.35
893,89.08,92.4,1.13,0.31,8541.62,7941.02,93.53
894,90.69,86.42,-0.88,0.78,7474.87,8232.9,92.72
895,87.2,90.34,1.86,0.82,8168.65,7610.99,91.33
896,87.59,94.86,1.07,0.81,9002.9,7681.53,92.04
897,90.25,91.95,1.5,0.39,8458.95,8154.16,94.21
898,89.48,86.29,-0.22,-0.88,7448.8,,
