,0,1,2,3,4,5,6,7,8
357,60.48,3.67,7.69,7.85,77.38,7.92,5.02,3667.02,229.83
358,69.13,5.08,7.62,8.99,98.1,7.34,4.05,4789.17,265.71
359,64.89,3.36,6.64,8.41,87.9,8.96,4.33,4215.76,243.16
360,69.36,4.7,9.05,6.96,67.53,8.61,2.43,4822.8,219.6
361,65.3,5.06,6.49,8.3,83.35,10.85,5.3,4279.92,261.06
362,71.57,2.67,9.64,6.98,68.66,9.84,4.86,5131.0,239.12
363,71.44,4.84,6.76,7.68,73.19,5.78,1.98,5115.94,229.31
364,61.61,4.25,7.32,6.03,51.39,9.64,5.15,3805.4,210.42
365,69.89,5.08,8.6,7.71,79.36,6.24,7.11,4895.18,272.2
366,61.02,3.94,7.47,9.08,99.78,5.01,4.39,3734.83,240.99
367,74.31,3.5,7.89,9.46,109.02,5.11,8.06,5532.41,315.38
368,64.62,4.79,7.6,8.58,90.77,5.93,8.27,4188.49,293.5
369,65.84,3.72,7.43,7.17,70.79,9.15,2.94,4341.7,218.04
370,69.19,4.37,8.73,9.34,107.01,9.57,6.55,4793.59,294.86
371,62.0,3.07,6.97,5.77,49.89,6.63,4.07,3848.38,197.01
372,64.79,3.6,7.63,8.66,91.34,6.58,7.49,4210.52,282.66
373,68.07,3.09,8.52,10.15,119.54,12.39,6.31,4641.22,309.39
374,69.15,4.36,7.78,10.24,121.11,4.56,5.66,4786.33,293.77
375,67.13,2.59,6.37,6.83,57.92,9.99,3.69,4512.44,223.88
376,63.53,4.43,6.69,7.43,69.82,8.94,4.19,4044.66,223.57
377,64.5,3.14,8.6,7.19,69.14,13.48,6.97,4168.63,266.33
378,64.99,3.95,8.09,5.81,51.07,9.69,4.6,4226.39,210.55
379,70.43,4.62,7.9,8.17,86.71,9.58,6.59,4972.4,277.16
380,68.36,4.75,9.09,8.11,86.3,8.48,7.83,4684.27,285.96
381,65.6,2.81,9.13,5.74,53.36,12.08,4.37,4306.17,211.02
382,70.31,2.99,9.95,9.21,103.83,5.09,7.34,4950.08,297.22
383,67.11,4.04,7.89,7.44,73.28,6.84,3.99,4511.67,226.63
384,62.57,4.71,9.46,7.59,77.17,6.87,3.68,3926.46,217.33
385,72.6,6.11,7.92,9.09,104.08,3.86,3.64,5279.96,261.6
386,67.22,5.36,7.77,6.76,63.28,10.72,1.87,4529.6,215.33
387,68.01,4.79,7.42,7.69,76.22,10.52,7.47,4635.68,283.52
388,65.12,4.46,7.51,9.58,111.12,7.06,9.24,4250.41,326.54
389,68.66,5.07,6.58,8.41,86.77,7.61,4.87,4724.24,257.82
390,65.35,4.81,8.4,7.21,69.75,7.86,4.35,4276.68,225.65
391,62.41,3.06,6.66,7.63,72.26,8.55,7.87,3901.55,270.34
392,74.53,3.46,9.01,8.63,95.75,5.45,4.86,5560.77,264.83
393,57.52,4.58,8.81,6.91,67.22,7.17,6.08,3322.32,226.65
394,70.51,2.75,8.79,7.32,75.95,9.4,2.0,4979.56,222.83
395,57.48,4.34,5.76,7.45,69.48,6.33,4.23,3309.72,209.21
396,64.6,4.76,8.9,8.36,87.21,6.01,10.17,4182.22,322.93
397,67.98,5.71,8.72,8.72,97.15,8.57,3.63,4632.83,253.67
398,73.84,3.58,8.02,8.73,91.69,6.08,3.52,5456.57,253.74
399,69.66,3.99,8.03,10.41,126.17,9.75,0.98,4862.22,275.03
400,63.68,4.48,6.51,7.74,74.76,7.56,4.47,4066.63,234.53
401,67.61,4.79,7.95,8.26,86.51,8.81,4.76,4582.57,253.58
402,65.25,5.54,7.08,9.49,105.79,7.1,10.44,4270.2,357.88
403,68.47,4.59,8.72,9.2,107.53,9.63,6.98,4699.57,295.74
404,70.55,3.93,7.69,6.59,57.05,10.25,7.2,4984.95,264.17
405,65.05,4.65,6.67,8.83,93.7,8.13,6.0,4240.53,268.78
406,61.89,3.9,9.14,8.59,93.98,7.14,8.39,3840.74,288.94
407,64.61,4.29,6.99,7.29,68.86,9.9,5.04,4183.77,235.66
408,63.73,4.35,4.9,9.44,98.58,4.33,2.93,4069.72,237.48
409,65.03,5.12,7.95,7.03,67.68,9.54,2.47,4241.51,218.52
410,61.23,5.04,7.26,6.64,62.81,9.15,2.44,3760.97,202.42
411,69.82,4.66,9.54,7.41,76.21,5.34,4.07,4885.64,232.73
412,66.58,5.73,8.16,9.0,100.95,7.65,7.2,4446.19,296.08
413,66.39,4.88,7.94,7.84,80.22,8.27,6.77,4419.67,268.87
414,67.84,3.44,7.47,7.6,74.37,7.68,2.65,4609.72,225.21
415,70.34,4.76,7.3,9.36,104.8,4.6,4.6,4954.65,270.57
416,66.64,5.37,9.34,7.89,83.05,6.64,10.08,4452.36,319.43
417,70.42,5.2,9.08,7.07,70.72,10.23,3.74,4970.36,235.82
418,64.63,4.63,6.96,7.92,79.48,9.08,3.03,4186.0,228.64
419,68.9,4.28,8.6,7.63,78.25,6.49,10.83,4755.25,337.99
420,64.59,4.27,6.16,9.05,97.55,8.02,1.07,4181.61,240.36
421,59.08,3.82,8.91,7.05,71.07,5.19,6.26,3499.42,221.69
422,65.3,2.51,8.64,8.55,89.57,5.68,4.89,4273.45,243.98
423,60.89,5.01,6.77,9.31,102.07,4.25,8.29,3721.53,291.66
424,64.68,4.46,7.92,9.29,99.58,10.05,5.39,4192.82,276.1
425,69.03,3.54,8.01,9.29,106.49,9.25,6.99,4772.88,300.93
426,71.27,4.43,8.48,9.41,103.6,3.76,9.93,5090.6,346.9
427,62.63,2.62,8.1,6.99,66.63,6.99,9.17,3929.9,278.34
428,65.16,3.9,8.04,8.72,97.19,5.85,3.39,4254.36,241.76
429,63.8,5.22,6.36,6.86,64.86,9.91,3.58,4079.01,219.35
430,62.23,3.89,7.93,9.2,103.77,5.21,5.61,3877.9,263.26
431,68.11,5.67,8.74,7.01,69.55,9.41,1.89,4651.22,214.72
432,67.04,6.04,6.99,9.65,110.68,8.24,6.59,4506.72,300.1
433,69.97,3.63,8.86,7.79,80.54,10.14,6.74,4903.92,270.53
434,66.06,3.27,8.49,6.83,65.54,8.04,7.08,4371.7,252.49
435,69.19,4.35,9.43,8.59,96.72,9.25,7.66,4799.26,293.84
436,66.15,3.71,8.71,7.66,76.98,10.46,2.39,4384.51,221.68
437,63.66,3.66,10.69,8.25,93.47,8.98,-0.9,4059.8,222.96
438,65.3,3.48,7.74,8.27,83.42,10.69,4.61,4269.45,249.07
439,69.03,4.15,7.2,9.5,110.64,6.32,4.35,4772.15,271.52
440,64.11,3.44,7.58,7.74,76.74,9.56,6.8,4121.05,258.47
441,68.94,4.51,8.53,9.57,108.27,7.35,7.53,4764.1,308.29
442,64.02,5.56,9.28,9.46,108.88,7.89,8.36,4108.98,320.87
443,62.3,4.27,9.51,8.86,100.1,7.65,6.09,3889.22,256.34
444,71.19,4.59,8.13,8.73,99.07,6.85,8.84,5075.08,317.11
445,71.32,3.98,9.76,8.96,101.29,11.36,1.75,5098.89,256.91
446,62.39,5.25,8.31,7.89,83.97,8.76,2.27,3901.36,216.5
447,61.12,3.17,6.48,8.73,93.51,7.02,7.29,3742.6,272.28
448,64.82,4.85,9.15,7.1,67.81,10.72,6.3,4208.68,253.13
449,62.74,4.76,8.77,8.32,85.81,6.78,8.6,3949.06,289.01
450,72.57,3.51,7.77,8.8,94.91,10.58,3.9,5273.22,269.06
451,58.58,3.74,8.56,8.58,91.03,8.45,4.94,3439.59,239.57
452,62.75,4.39,7.29,9.02,98.4,6.2,9.39,3947.14,315.33
453,66.79,4.93,9.62,10.21,123.68,9.56,3.32,4469.6,280.83
454,70.45,4.56,5.54,6.65,57.79,11.41,5.84,4973.32,254.02
455,69.79,4.4,10.04,8.92,103.54,8.83,5.56,4878.41,276.01
456,73.28,4.74,9.13,8.94,103.93,6.05,11.09,5378.36,371.71
457,62.47,3.89,8.22,7.69,74.94,9.8,4.1,3913.59,228.6
458,63.63,3.74,7.32,9.65,111.22,4.92,4.23,4053.39,257.85
459,70.48,5.22,6.97,9.33,100.57,11.09,9.85,4977.81,358.64
460,70.33,5.51,8.94,7.9,84.49,6.52,7.9,4959.24,287.82
461,67.13,3.5,7.65,6.92,63.89,9.54,5.2,4517.33,234.0
462,56.95,3.03,7.95,8.52,88.92,6.45,4.16,3248.13,222.64
463,64.74,4.52,7.26,8.74,92.51,5.84,6.53,4198.6,270.9
464,64.68,2.42,7.43,8.79,92.87,5.09,3.21,4190.32,230.32
465,64.74,3.81,8.03,8.2,86.89,9.9,2.46,4198.36,229.82
466,55.07,5.17,8.58,8.11,85.51,5.15,3.61,3045.01,208.99
467,68.5,4.1,10.2,8.23,87.88,10.63,5.74,4701.8,263.38
468,64.06,3.25,9.65,7.1,73.16,7.18,9.01,4107.26,281.23
469,60.23,5.71,6.9,8.94,95.62,8.31,6.32,3640.77,269.15
470,70.17,4.42,9.11,8.9,97.74,7.91,6.94,4931.6,292.02
471,74.33,4.36,7.33,10.34,122.62,6.99,6.47,5533.86,319.69
472,74.75,4.14,9.55,10.24,124.82,7.87,7.37,5599.38,331.99
473,62.16,3.05,9.31,9.14,104.46,4.72,5.01,3869.68,249.65
474,67.81,2.47,11.04,8.07,88.0,10.72,5.11,4600.85,253.19
475,72.32,3.49,7.09,8.17,80.7,8.69,3.64,5239.9,248.43
476,66.17,5.78,7.62,8.53,89.86,9.13,5.98,4392.8,267.49
477,70.65,5.35,10.06,10.58,134.86,7.2,5.9,5002.62,314.35
478,69.05,4.23,8.01,9.77,113.02,11.19,1.96,4777.54,266.07
479,60.23,6.23,7.84,9.35,105.38,6.2,4.84,3641.68,256.43
480,66.28,3.27,7.11,8.74,92.04,5.33,8.27,4405.47,295.22
481,60.27,4.47,7.31,5.94,51.43,11.14,4.22,3642.1,206.79
482,68.11,4.64,8.01,7.21,67.4,10.22,6.52,4644.16,263.24
483,68.68,3.15,8.56,8.59,91.44,6.11,5.39,4723.19,256.81
484,62.17,3.62,7.26,8.98,99.39,7.68,2.86,3872.82,232.87
485,66.21,4.91,7.71,7.0,67.1,6.48,8.11,4392.83,267.97
486,69.84,2.96,8.37,9.69,114.49,7.54,1.83,4880.36,259.5
487,65.75,3.77,8.62,9.5,110.68,8.88,4.36,4331.52,266.78
488,70.86,5.0,8.4,5.89,54.6,10.96,5.66,5032.73,244.32
489,62.89,2.21,7.17,6.76,60.77,4.93,8.28,3958.02,254.82
490,70.5,3.78,6.81,8.05,75.9,8.03,1.9,4979.04,227.95
491,67.38,3.26,7.63,7.92,79.47,11.08,6.69,4549.5,270.42
492,62.88,5.34,8.08,6.84,62.49,9.44,2.85,3966.07,213.34
493,67.83,3.06,8.35,9.25,106.11,5.44,7.08,4607.73,285.66
494,63.95,5.54,8.03,8.64,93.19,2.49,5.86,4100.44,254.02
495,68.51,4.57,7.74,6.97,68.71,8.41,5.75,4704.57,244.11
496,65.02,4.41,8.78,8.0,84.08,5.04,2.21,4237.67,215.91
497,69.43,3.19,8.51,8.41,89.56,8.91,5.15,4828.5,262.77
498,62.4,3.99,8.04,6.93,67.59,7.45,5.67,3903.34,229.3
499,63.36,4.72,7.42,7.09,65.05,7.65,6.15,4022.44,242.14
500,59.87,5.0,8.18,9.2,101.03,6.0,6.0,3590.15,263.53
501,66.63,3.56,10.06,9.05,103.67,6.64,4.13,4446.56,251.48
502,67.54,4.26,7.32,7.48,73.26,5.94,7.58,4571.11,266.24
503,64.4,4.18,9.69,7.25,75.85,9.19,4.75,4158.67,226.49
504,57.83,4.62,8.75,7.58,77.72,7.6,1.8,3355.25,197.26
505,69.84,2.63,9.14,9.62,112.66,7.65,6.82,4881.51,298.12
506,67.35,5.21,7.94,7.74,78.1,11.14,5.23,4545.93,252.41
507,64.58,3.82,7.22,7.57,73.4,8.72,5.6,4176.18,247.12
508,65.28,4.45,6.6,7.13,70.5,8.39,4.29,4270.68,226.71
509,69.6,6.52,8.06,7.07,69.64,8.85,5.95,4858.78,262.13
510,65.18,4.96,8.21,8.62,91.27,9.47,5.21,4256.75,264.56
511,68.84,4.14,7.52,6.86,64.69,8.77,6.88,4747.88,254.69
512,68.41,3.88,8.16,8.61,90.84,7.47,7.96,4691.23,296.71
513,66.12,4.07,6.97,6.81,62.14,10.28,7.52,4380.86,262.18
514,66.86,4.56,9.55,8.15,85.46,9.91,4.91,4479.03,254.11
515,64.78,3.59,7.4,6.0,51.51,7.28,2.21,4203.94,192.62
516,67.84,3.21,8.4,8.39,89.18,8.36,2.8,4608.8,237.63
517,60.82,4.33,8.15,10.82,135.03,8.87,8.93,3709.03,342.29
518,66.32,4.29,6.94,10.09,119.95,7.99,4.0,4407.6,275.08
519,58.01,5.15,7.91,6.45,58.59,12.14,7.43,3377.24,246.96
520,72.55,4.71,8.42,9.91,115.85,8.45,2.11,5271.59,272.02
521,64.52,4.73,6.75,9.99,115.77,5.85,7.67,4172.91,310.86
522,56.42,3.26,6.73,6.67,61.78,5.48,3.16,3190.7,184.12
523,70.74,4.7,6.55,10.01,114.53,5.0,5.11,5008.29,285.97
524,65.23,5.01,8.91,8.51,93.13,7.67,7.28,4265.39,280.47
525,66.89,4.37,7.44,9.78,111.47,8.02,1.17,4488.33,256.29
526,68.7,3.8,10.47,8.62,100.7,7.8,7.27,4730.4,287.9
527,64.76,4.32,9.5,9.76,116.04,6.18,5.99,4197.46,281.53
528,67.98,2.85,7.43,9.68,109.27,5.7,4.17,4627.82,264.23
529,63.27,4.08,7.08,8.5,88.25,5.25,2.16,4011.15,222.88
530,68.58,6.02,9.77,8.79,99.98,8.02,2.38,4719.29,246.21
531,61.18,2.7,8.53,8.24,86.15,7.97,3.85,3753.42,227.31
532,66.75,3.59,9.34,8.4,90.27,5.89,6.62,4460.62,265.79
533,64.15,3.75,6.14,7.06,66.47,7.59,7.77,4120.86,262.59
534,65.7,3.51,7.48,8.72,92.12,9.18,4.51,4321.21,251.59
535,60.33,4.64,7.52,7.85,77.35,4.57,7.7,3650.7,259.73
536,62.3,3.57,7.63,7.41,73.21,3.5,2.31,3890.91,195.79
537,67.59,5.38,9.32,6.96,68.05,11.92,6.2,4578.79,258.06
538,61.29,4.02,7.66,7.56,71.41,10.17,2.48,3766.32,214.57
539,74.35,2.56,9.82,9.1,102.3,9.26,4.97,5535.11,279.77
540,60.98,4.48,6.8,8.05,81.96,8.17,3.3,3727.6,220.4
541,64.72,3.61,9.25,8.66,94.53,9.02,3.81,4197.17,245.77
542,70.78,4.4,8.31,9.34,106.69,4.96,2.99,5017.08,255.23
543,65.6,3.73,6.94,9.82,113.81,9.87,5.47,4311.82,284.61
544,66.08,5.29,9.18,9.04,103.56,3.6,6.06,4371.14,268.43
545,66.84,4.2,7.97,8.57,91.63,4.94,9.49,4475.36,318.99
546,70.35,3.02,8.05,7.92,80.98,9.67,2.42,4956.88,233.3
547,64.47,2.77,10.44,6.05,60.75,6.78,7.22,4164.46,235.49
548,63.31,4.93,8.41,9.29,105.88,8.2,5.5,4016.09,268.36
549,61.62,3.88,8.28,7.5,75.99,6.83,6.88,3803.94,245.4
550,65.26,4.79,7.99,8.34,91.07,8.47,3.84,4270.62,242.46
551,70.0,4.89,10.35,8.98,103.28,9.24,7.82,4910.38,310.19
552,66.81,3.9,7.5,8.86,93.03,7.97,0.44,4470.91,238.21
553,69.71,4.69,8.2,8.47,86.71,5.82,8.97,4869.5,312.16
554,70.26,2.77,9.1,9.21,108.48,5.49,7.79,4944.3,301.8
555,68.72,4.79,8.01,7.35,71.89,9.09,8.77,4731.75,295.29
556,64.74,4.39,6.88,9.84,112.51,10.24,10.71,4198.68,368.18
557,64.72,5.98,7.86,7.84,79.52,5.8,7.01,4200.91,267.01
558,62.83,2.04,7.87,7.23,70.99,8.76,3.98,3952.04,214.71
559,73.84,5.73,8.52,11.53,153.8,7.07,4.56,5461.09,327.06
560,64.09,3.05,8.63,7.69,79.36,8.5,5.64,4115.49,246.83
561,65.6,3.62,9.44,7.65,76.35,7.56,9.28,4308.09,296.1
562,76.69,4.16,8.48,7.61,79.59,9.02,6.94,5892.12,283.8
563,64.83,4.15,7.9,7.46,72.56,8.8,6.98,4214.1,258.96
564,67.77,4.4,9.9,6.99,72.66,5.95,8.91,4601.08,280.19
565,67.55,3.29,8.26,8.72,94.22,9.42,2.44,4572.03,244.29
566,67.77,2.92,6.63,6.92,62.77,10.18,4.79,4599.64,231.43
567,67.01,2.17,7.44,8.92,96.41,4.36,4.5,4492.85,248.39
568,68.59,4.23,10.31,7.83,84.39,7.48,2.08,4716.95,225.67
569,68.83,4.27,9.06,8.39,92.58,10.56,3.84,4743.51,252.01
570,74.08,4.57,7.04,9.38,102.35,7.45,6.29,5495.81,298.98
571,66.57,3.33,9.43,7.29,75.04,9.91,1.61,4437.85,212.2
572,59.9,5.53,8.4,8.32,88.54,6.8,3.76,3598.01,225.17
573,62.21,3.79,8.07,8.63,93.07,6.71,6.15,3876.55,253.97
574,63.26,4.22,5.84,8.21,79.77,6.19,8.66,4007.19,290.62
575,59.73,3.07,8.81,7.03,67.05,6.96,8.24,3576.66,254.9
576,67.9,3.62,7.05,6.62,59.64,7.88,8.11,4619.64,270.15
577,64.6,4.23,8.98,9.07,101.36,7.81,4.38,4180.44,254.84
578,63.63,5.6,8.38,9.12,101.5,6.64,8.71,4063.07,308.76
579,67.97,4.2,7.17,8.29,86.78,8.8,6.47,4631.16,274.8
580,65.46,3.32,8.3,6.99,67.49,9.97,6.14,4292.14,244.57
581,65.34,5.02,8.55,7.79,81.38,11.31,6.93,4283.32,277.33
582,66.37,4.59,9.27,7.7,79.55,6.71,5.59,4413.42,244.67
583,70.53,3.03,7.42,8.26,84.36,7.66,1.24,4981.46,232.47
584,68.59,5.82,8.95,7.38,77.53,7.76,7.26,4718.6,272.67
585,62.32,2.74,8.74,7.43,73.58,8.26,4.76,3893.8,222.58
586,59.08,3.4,7.38,6.43,53.09,8.08,6.54,3495.04,226.44
587,62.33,4.16,6.08,7.65,70.98,9.93,4.94,3894.48,236.83
588,61.23,4.75,9.73,9.1,103.42,4.9,7.34,3760.72,274.22
589,62.74,4.22,7.19,7.29,67.79,6.39,6.07,3944.8,239.03
590,72.69,4.85,8.06,9.46,107.87,6.8,9.08,5293.43,339.17
591,71.77,4.39,11.03,7.2,78.48,8.02,7.1,5161.87,268.94
592,67.45,5.48,5.95,8.83,91.69,5.8,5.79,4562.22,269.36
593,72.61,4.14,6.77,9.76,114.76,8.61,1.03,5279.1,267.73
594,64.12,4.88,9.47,9.14,102.83,5.91,6.0,4120.88,270.93
595,66.41,3.95,9.31,7.69,79.26,5.5,9.27,4420.3,298.69
596,71.33,4.53,7.56,9.52,107.58,10.31,7.2,5094.64,316.25
597,68.96,3.05,9.11,7.53,77.26,10.2,5.58,4763.44,251.64
598,65.59,1.76,9.54,6.83,65.92,6.7,5.5,4305.74,227.07
599,60.37,4.31,7.58,8.25,88.56,8.34,4.72,3654.66,234.2
600,64.52,5.29,7.14,5.22,46.51,9.3,3.54,4170.78,198.1
601,62.41,2.17,7.92,7.82,78.86,7.86,2.85,3900.53,210.2
602,64.73,4.7,9.54,8.84,99.7,6.3,5.14,4198.88,253.99
603,64.83,3.86,7.86,7.3,71.69,10.43,9.86,4213.45,311.39
604,70.28,4.95,8.27,8.26,84.77,5.69,8.89,4952.05,309.77
605,71.89,3.14,7.34,8.84,94.14,5.76,6.04,5176.49,274.32
606,64.49,2.89,9.05,7.64,76.87,5.86,5.98,4162.9,244.02
607,66.88,4.57,8.93,8.71,95.27,7.04,8.22,4486.31,300.24
608,67.88,5.35,7.32,7.68,75.5,11.93,3.75,4621.89,242.35
609,66.93,5.64,7.56,8.29,83.57,5.1,8.33,4492.86,289.98
610,65.93,4.11,7.35,9.3,101.27,6.74,3.62,4355.76,250.48
611,73.5,4.98,8.5,10.47,131.64,11.1,4.22,5411.08,307.43
612,65.25,5.12,7.47,6.44,57.53,8.09,8.16,4266.67,264.41
613,70.53,4.34,8.47,10.42,129.64,8.61,10.41,4978.2,386.17
614,62.73,3.31,8.42,7.01,67.95,10.27,4.62,3941.12,218.93
615,70.63,4.59,8.3,7.43,71.18,8.76,6.45,4997.39,267.7
616,60.36,3.82,8.28,9.21,104.25,4.33,4.24,3649.58,239.19
617,67.34,4.8,7.59,9.11,98.54,8.28,3.63,4543.45,255.2
618,66.74,2.55,8.72,7.35,73.2,6.68,7.9,4464.95,267.51
619,69.99,4.09,10.25,8.15,89.66,10.0,2.67,4909.03,242.5
620,73.86,5.53,8.8,9.8,116.74,5.9,8.43,5467.53,336.19
621,65.63,3.02,8.43,7.33,74.64,8.53,4.63,4313.32,231.3
622,67.46,5.15,8.76,7.89,79.64,10.52,8.27,4565.92,294.33
623,57.06,4.01,6.66,7.6,71.04,7.81,6.65,3267.19,238.3
624,71.62,3.91,10.62,8.02,84.51,6.51,5.64,5133.68,259.91
625,70.5,0.88,7.1,7.52,72.81,6.43,4.25,4975.5,228.79
626,65.65,4.31,7.61,8.79,95.21,6.49,6.66,4318.65,276.63
627,66.08,2.74,8.45,7.85,83.07,8.81,2.0,4375.21,222.43
628,61.19,2.85,8.41,7.67,78.45,6.25,6.57,3750.33,243.76
629,62.58,5.74,8.75,5.56,49.89,9.98,4.93,3924.4,212.82
630,69.23,3.29,7.82,7.54,74.96,10.18,0.64,4800.86,222.21
631,66.22,3.33,7.18,7.48,71.81,12.23,8.38,4397.82,291.53
632,67.5,3.28,8.06,7.04,69.97,8.9,3.25,4563.49,219.87
633,71.42,4.1,8.5,8.05,84.4,6.73,3.38,5111.82,237.71
634,62.78,4.78,7.98,6.81,66.73,7.63,7.74,3951.82,258.59
635,62.68,5.15,7.8,10.06,118.56,10.86,4.75,3937.48,285.53
636,73.26,3.95,7.13,8.01,81.09,10.07,6.43,5379.21,281.04
637,66.8,3.86,7.24,8.12,79.67,6.39,5.7,4470.23,249.97
638,68.92,3.13,8.56,7.36,71.04,6.33,3.28,4753.43,222.59
639,71.97,3.38,9.01,9.15,102.61,5.08,8.81,5188.89,318.94
640,68.87,4.42,9.28,6.77,66.05,8.96,8.48,4753.01,282.63
641,69.55,3.86,7.57,7.53,73.86,7.81,7.09,4846.92,267.38
642,65.6,4.78,7.45,8.65,92.66,5.59,8.62,4317.69,301.19
643,61.7,4.86,9.15,6.42,60.4,4.9,5.45,3819.65,216.73
644,67.44,3.43,8.88,7.1,70.8,9.91,4.82,4558.14,235.98
645,61.08,4.5,6.02,5.19,39.98,6.38,3.12,3738.43,184.14
646,66.83,5.02,6.62,6.87,63.09,10.73,8.29,4476.02,277.25
647,67.9,3.32,9.44,7.37,76.7,9.82,5.65,4619.14,249.07
648,62.21,3.58,8.17,6.89,66.52,8.28,5.65,3876.12,225.73
649,65.97,3.48,8.53,9.12,102.58,6.52,1.41,4357.57,230.93
650,69.78,5.85,8.52,7.87,82.01,8.78,6.94,4883.4,278.21
651,67.88,4.45,8.83,6.04,57.74,10.83,3.46,4613.64,217.49
652,66.27,2.41,6.29,6.7,60.0,10.85,7.74,4398.75,261.01
653,69.69,4.35,8.85,8.67,95.19,7.82,5.24,4865.61,261.49
654,64.27,4.06,6.82,7.48,70.45,7.29,5.98,4137.99,243.88
655,70.7,3.84,8.67,8.07,83.33,8.43,5.55,5006.73,262.97
656,63.47,3.62,6.97,8.0,79.88,5.56,7.27,4040.41,259.52
657,67.22,2.01,7.93,6.3,60.0,7.87,2.22,4522.51,197.18
658,67.21,3.71,6.88,7.97,76.04,10.49,5.62,4526.18,259.54
659,65.79,3.58,8.66,7.34,72.14,5.4,5.2,4336.82,229.46
660,65.06,2.41,8.77,7.78,80.88,10.03,0.45,4238.85,216.59
661,62.45,3.92,9.56,7.49,76.07,10.64,7.05,3906.44,260.68
662,62.03,2.87,8.01,7.4,70.53,6.59,6.62,3853.46,242.83
663,63.59,4.84,6.82,6.04,54.02,7.51,5.42,4050.16,216.33
664,62.3,4.43,9.29,9.03,104.27,6.16,9.12,3891.17,313.24
665,74.13,3.29,7.82,9.13,99.13,9.8,3.36,5500.7,269.09
666,59.34,5.24,7.64,8.09,82.09,5.32,6.16,3533.48,244.95
667,65.7,2.96,8.3,8.35,87.31,10.68,5.73,4320.49,262.94
668,68.0,3.21,9.33,9.35,109.01,5.83,5.11,4628.59,270.42
669,64.9,3.74,7.03,7.52,73.17,7.15,7.69,4220.09,267.46
670,68.37,3.2,8.73,9.04,100.31,10.74,2.07,4680.52,252.19
671,67.83,5.04,6.35,7.12,65.9,8.13,2.08,4613.49,216.03
672,75.13,3.53,8.35,8.62,93.84,7.59,6.7,5651.52,293.12
673,67.04,4.14,8.01,6.8,64.71,11.95,7.89,4502.75,275.17
674,68.66,2.54,7.41,8.79,95.05,8.48,2.1,4722.63,242.47
675,71.06,3.95,8.73,9.76,118.06,10.1,4.4,5056.73,283.57
676,63.54,3.41,8.96,7.95,84.43,6.67,5.63,4042.47,242.4
677,64.96,4.93,8.53,8.84,99.0,7.57,4.88,4228.17,256.03
678,61.57,2.08,7.86,8.78,95.14,6.56,9.2,3795.62,300.32
679,73.71,3.31,8.19,7.16,69.66,10.16,5.16,5434.55,251.64
680,69.62,3.06,9.86,9.87,117.75,7.03,4.59,4852.95,277.18
681,65.91,4.03,7.45,7.41,70.34,10.29,3.85,4352.04,228.33
682,66.17,3.84,9.34,8.72,96.83,10.3,3.52,4384.54,247.95
683,67.25,3.7,8.44,7.91,80.01,6.39,9.25,4531.91,304.04
684,69.67,4.05,8.88,8.03,86.16,8.44,6.46,4863.76,271.27
685,62.8,4.88,7.95,7.67,76.63,8.73,4.54,3955.37,235.49
686,62.55,6.49,6.61,7.13,67.02,6.81,6.41,3927.0,243.76
687,63.5,3.23,8.79,8.88,100.61,5.65,3.21,4039.22,234.19
688,63.58,3.56,7.14,8.21,82.85,4.99,8.03,4052.23,280.51
689,63.15,3.95,7.65,8.89,97.14,9.41,5.63,3990.97,268.19
690,61.85,3.73,9.8,7.04,67.94,10.19,3.4,3832.61,213.11
691,68.07,4.27,7.22,8.2,81.28,10.87,7.09,4642.56,287.01
692,74.14,3.46,8.62,9.1,102.52,8.07,3.98,5502.13,274.49
693,66.3,5.31,8.11,7.65,78.06,9.15,3.11,4407.0,232.19
694,64.11,4.92,7.51,8.48,89.95,4.44,5.43,4118.79,252.35
695,66.32,4.48,7.92,6.67,63.23,12.66,5.44,4406.02,240.39
696,69.45,4.26,8.04,9.13,100.65,9.85,3.11,4831.01,260.63
697,72.73,4.45,8.16,8.75,97.2,5.23,4.43,5294.73,261.31
698,68.43,4.09,8.76,8.71,92.47,7.56,7.45,4692.4,292.25
699,65.68,4.32,8.25,6.83,68.94,7.64,7.19,4325.38,254.91
700,70.53,6.0,8.82,8.61,94.19,8.71,3.37,4986.29,256.54
701,65.17,2.08,7.95,8.04,80.92,10.05,0.7,4256.3,222.4
702,62.66,1.86,8.47,7.51,72.34,8.87,6.32,3930.06,244.8
703,56.54,4.85,7.33,7.02,65.59,5.37,6.53,3204.38,225.34
704,66.9,4.99,7.61,8.71,90.11,8.06,5.19,4483.92,261.77
705,69.88,4.0,5.45,8.11,76.56,8.55,8.36,4894.66,303.95
706,65.49,4.85,8.13,8.07,85.26,9.63,5.76,4296.15,258.09
707,69.97,1.39,8.38,7.79,77.83,6.53,8.33,4899.96,287.87
708,64.72,3.79,8.58,8.69,91.72,7.33,5.23,4199.43,255.29
709,65.01,3.26,8.73,9.08,98.84,7.16,6.16,4233.39,270.95
710,62.94,4.48,9.26,8.56,92.11,9.21,3.52,3972.32,241.66
711,71.24,3.47,9.67,7.67,77.12,5.78,6.1,5079.19,262.9
712,68.24,4.64,10.69,8.67,98.95,7.03,9.37,4667.82,317.05
713,66.07,4.34,9.71,9.18,109.4,4.9,3.97,4372.96,249.62
714,73.74,5.73,7.99,7.89,77.12,9.94,3.74,5446.1,256.27
